Control Box No.76(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
1408,0.00000000,0.00000000,0.00000000,-0.15661581,1.21109772,-0.41698262,-0.37597820,-1.25385594,-0.02070519,-0.97672331,0.00000000,1.10454333,1.14938426,0.00000000,0.73151571,-0.29964831,0.00000000,0.00000000,-0.56407434,0.00000000,0.00000000,0.00000000,0,18:51:14.0,0,0
1409,0.00000000,0.00000000,0.00000000,-0.06384790,1.17089796,-0.38036180,-0.38166511,-1.38727224,0.03455076,-1.01065540,0.00000000,1.03464997,2.54270649,3.25261045,0.67756462,-0.44250852,0.00000000,0.00000000,-0.70826823,0.00000000,0.00000000,0.00000000,0,18:51:15.0,0,0
1410,0.00000000,0.00000000,0.00000000,-0.24062876,1.21109772,-0.40040243,-0.55260766,-1.51638901,0.05226773,-1.03635967,0.00000000,0.96593899,1.22589660,0.34409136,0.58081788,-0.37401852,0.00000000,0.00000000,-0.46067899,0.00000000,0.00000000,0.00000000,0,18:51:15.0,0,0
1411,0.00000000,0.00000000,0.00000000,-0.21236520,1.23287761,-0.40847158,-0.33211938,-0.96319342,-0.03200445,-0.94468772,0.00000000,1.10864425,2.61921930,0.34409136,0.68697602,-0.29964831,0.00000000,0.00000000,-0.47844386,0.00000000,0.00000000,0.00000000,0,18:51:15.0,0,0
1412,0.00000000,0.00000000,0.00000000,-0.09848686,1.21654034,-0.26223183,-0.39977741,-1.38727224,-0.00626441,-0.84390539,0.00000000,1.19600284,0.99574292,3.25261045,0.74827564,-0.08276336,0.00000000,0.00000000,-0.56999308,0.00000000,0.00000000,0.00000000,0,18:51:15.0,0,0
1413,0.00000000,0.00000000,0.00000000,-0.19861713,1.14616847,-0.34154007,-0.47040457,-1.25385594,-0.03610003,-0.93840468,0.00000000,1.15996182,0.99574292,3.25261045,0.73873860,-0.15637089,0.00000000,0.00000000,-0.39729196,0.00000000,0.00000000,0.00000000,0,18:51:15.0,0,0
1414,0.00000000,0.00000000,0.00000000,-0.13499454,1.26109898,-0.35823327,-0.49273825,-1.64147401,-0.02499822,-1.08782339,0.00000000,1.08457065,1.59042811,0.34409136,0.66076869,-0.50984728,0.00000000,0.00000000,-0.44164121,0.00000000,0.00000000,0.00000000,0,18:51:16.0,0,0
1415,0.00000000,0.00000000,0.00000000,-0.07095017,1.28367877,-0.29892266,-0.37843940,-1.38727224,-0.02699935,-0.91746485,0.00000000,1.16337967,1.94530284,3.25261045,0.74534696,-0.08276336,0.00000000,0.00000000,-0.60284805,0.00000000,0.00000000,0.00000000,0,18:51:16.0,0,0
1416,0.00000000,0.00000000,0.00000000,-0.12036742,1.23127484,-0.29314637,-0.50715560,-0.96319342,-0.02544079,-0.84364873,0.00000000,1.21910787,1.14938426,0.34409136,0.79427481,-0.22865002,0.00000000,0.00000000,-0.51139581,0.00000000,0.00000000,0.00000000,0,18:51:16.0,0,0
1417,0.00000000,0.00000000,0.00000000,-0.05680775,1.33074021,-0.31842974,-0.33283758,-1.38727224,-0.03260747,-0.89156139,0.00000000,1.18190420,0.99574292,3.25261045,0.77910554,-0.37401852,0.00000000,0.00000000,-0.48944181,0.00000000,0.00000000,0.00000000,0,18:51:16.0,0,0
1418,0.00000000,0.00000000,0.00000000,-0.06239519,1.46965945,-0.34694237,-0.37254766,-1.51638901,-0.01533828,-0.99112767,0.00000000,1.12003493,1.06935036,3.25261045,0.70770335,-0.22865002,0.00000000,0.00000000,-0.48846671,0.00000000,0.00000000,0.00000000,0,18:51:16.0,0,0
1419,0.00000000,0.00000000,0.00000000,-0.09208332,1.52068758,-0.32209557,-0.31563050,-1.38727224,-0.00331596,-0.89794290,0.00000000,1.20839524,2.46267295,3.25261045,0.81723893,-0.15637089,0.00000000,0.00000000,-0.27287379,0.00000000,0.00000000,0.00000000,0,18:51:17.0,0,0
1420,0.00000000,0.00000000,0.00000000,-0.10592465,1.08880007,-0.31372800,-0.12070087,-1.25385594,-0.05566795,-0.89156139,0.00000000,1.25431037,1.63774478,0.00000000,0.82168680,-0.15637089,0.00000000,0.00000000,-0.45872003,0.00000000,0.00000000,0.00000000,0,18:51:17.0,0,0
1421,0.00000000,0.00000000,0.00000000,-0.26779187,1.24828780,-0.35494319,-0.15871775,-1.10647082,0.00830599,-0.93066055,0.00000000,1.22567165,1.14938426,0.34409136,0.78752756,-0.15637089,0.00000000,0.00000000,-0.36096776,0.00000000,0.00000000,0.00000000,0,18:51:17.0,0,0
1422,0.00000000,0.00000000,0.00000000,-0.09848686,1.54312241,-0.25409666,-0.31528232,-1.77072966,0.02758419,-0.95779383,0.00000000,1.12861276,1.14938426,0.00000000,0.73078305,-0.15637089,0.00000000,0.00000000,-0.62225044,0.00000000,0.00000000,0.00000000,0,18:51:17.0,0,0
1423,0.00000000,0.00000000,0.00000000,0.11986998,1.70295751,-0.17322692,-0.13491869,-1.51638901,-0.03263430,-0.92437756,0.00000000,1.20083714,1.30389869,3.25261045,0.82887459,-0.08276336,0.00000000,0.00000000,-0.58560908,0.00000000,0.00000000,0.00000000,0,18:51:17.0,0,0
1424,0.00000000,0.00000000,0.00000000,-0.04965539,1.12995815,-0.21591213,-0.28093657,-1.38727224,-0.00570494,-0.82402825,0.00000000,1.25899887,2.86340356,3.25261045,0.83915311,-0.00272961,0.00000000,0.00000000,-0.45567355,0.00000000,0.00000000,0.00000000,0,18:51:18.0,0,0
1425,0.00000000,0.00000000,0.00000000,0.06011073,1.33074021,-0.16176099,-0.35883209,-1.10647082,-0.02544558,-0.84390539,0.00000000,1.17151046,1.44715083,0.34409136,0.79098839,-0.37401852,0.00000000,0.00000000,-0.75517291,0.00000000,0.00000000,0.00000000,0,18:51:18.0,0,0
1426,0.00000000,0.00000000,0.00000000,0.17987490,1.22616589,-0.14963362,-0.39893800,-1.25385594,0.00265252,-1.01695323,0.00000000,1.05807495,1.06935036,0.00000000,0.73396343,-0.29964831,0.00000000,0.00000000,-0.82746744,0.00000000,0.00000000,0.00000000,0,18:51:18.0,0,0
1427,0.00000000,0.00000000,0.00000000,0.03862955,1.27649260,-0.22320238,-0.32115352,-1.25385594,-0.01335329,-0.86274362,0.00000000,1.16220760,2.10184908,3.25261045,0.84382540,0.15178484,0.00000000,0.00000000,-0.79995227,0.00000000,0.00000000,0.00000000,0,18:51:18.0,0,0
1428,0.00000000,0.00000000,0.00000000,0.11974001,1.17954755,-0.18474862,-0.44525456,-1.38727224,-0.02653057,-0.76898855,0.00000000,1.23707378,2.10184908,0.00000000,0.90504193,-0.22865002,0.00000000,0.00000000,-0.77940452,0.00000000,0.00000000,0.00000000,0,18:51:18.0,0,0
1429,0.00000000,0.00000000,0.00000000,-0.02784141,0.95804888,-0.28519088,-0.33897367,-1.38727224,-0.00320731,-0.83688533,0.00000000,1.21451855,1.14938426,3.25261045,0.85466301,-0.15637089,0.00000000,0.00000000,-0.61458910,0.00000000,0.00000000,0.00000000,0,18:51:19.0,0,0
1430,0.00000000,0.00000000,0.00000000,0.04581642,1.18783903,-0.28708571,-0.37949473,-1.25385594,0.00755019,-0.95779383,0.00000000,1.12358057,1.30389869,3.25261045,0.78486991,-0.29964831,0.00000000,0.00000000,-0.72300518,0.00000000,0.00000000,0.00000000,0,18:51:19.0,0,0
1431,0.00000000,0.00000000,0.00000000,-0.00538680,1.24603093,-0.25511137,-0.37821296,-1.10647082,0.00939465,-0.91118187,0.00000000,1.18716335,1.54292452,0.34409136,0.89466679,-0.22865002,0.00000000,0.00000000,-0.63881129,0.00000000,0.00000000,0.00000000,0,18:51:19.0,0,0
1432,0.00000000,0.00000000,0.00000000,0.04499390,1.38406956,-0.24311325,-0.15427795,-1.10647082,-0.02769909,-0.75545466,0.00000000,1.30422866,2.51369715,3.25261045,0.94448948,0.31796753,0.00000000,0.00000000,-0.67410946,0.00000000,0.00000000,0.00000000,0,18:51:19.0,0,0
1433,0.00000000,0.00000000,0.00000000,-0.03502828,1.44955969,-0.29837146,-0.20459297,-1.10647082,0.03233311,-0.80385220,0.00000000,1.26639521,1.47008121,0.00000000,0.92832184,-0.22865002,0.00000000,0.00000000,-0.53782153,0.00000000,0.00000000,0.00000000,0,18:51:19.0,0,0
1434,0.00000000,0.00000000,0.00000000,0.02415309,1.07844722,-0.25099111,-0.51960534,-1.25385594,0.03000982,-0.95164168,0.00000000,1.21516752,1.14938426,3.25261045,0.87849891,-0.00272961,0.00000000,0.00000000,-0.51430488,0.00000000,0.00000000,0.00000000,0,18:51:20.0,0,0
1435,0.00000000,0.00000000,0.00000000,0.06039601,1.35637963,-0.30001739,-0.32157624,-0.64978313,-0.03410982,-0.89717114,0.00000000,1.26961255,1.38344932,3.25261045,0.91731912,-0.08276336,0.00000000,0.00000000,-0.50395131,0.00000000,0.00000000,0.00000000,0,18:51:20.0,0,0
1436,0.00000000,0.00000000,0.00000000,-0.22643396,1.01322138,-0.36472899,-0.37553683,-1.25385594,-0.00883858,-0.82205516,0.00000000,1.32032657,1.38344932,0.00000000,0.97340214,0.07378279,0.00000000,0.00000000,-0.48538661,0.00000000,0.00000000,0.00000000,0,18:51:20.0,0,0
1437,0.00000000,0.00000000,0.00000000,0.00319215,1.46591198,-0.33516893,-0.48030922,-1.10647082,-0.00353353,-0.90375495,0.00000000,1.27103817,1.30619836,0.00000000,0.88689303,-0.29964831,0.00000000,0.00000000,-0.52490085,0.00000000,0.00000000,0.00000000,0,18:51:20.0,0,0
1438,0.00000000,0.00000000,0.00000000,-0.16282389,1.24077916,-0.41131297,-0.51333743,-1.25385594,-0.02216690,-1.07555437,0.00000000,1.15915179,0.87911445,-1.23711920,0.82750052,-0.29964831,0.00000000,0.00000000,-0.42339158,0.00000000,0.00000000,0.00000000,0,18:51:20.0,0,0
1439,0.00000000,0.00000000,0.00000000,-0.07745621,1.37178981,-0.38284558,-0.34710380,-0.96319342,-0.01992348,-0.89094317,0.00000000,1.31241679,0.92346370,0.34409136,0.97680759,-0.29964831,0.00000000,0.00000000,-0.62418848,0.00000000,0.00000000,0.00000000,0,18:51:21.0,0,0
1440,0.00000000,0.00000000,0.00000000,-0.08524697,1.21586466,-0.33443406,-0.50303155,-1.25385594,-0.01709130,-0.83744788,0.00000000,1.32439232,2.42898846,0.00000000,0.98438472,0.15178484,0.00000000,0.00000000,-0.44760680,0.00000000,0.00000000,0.00000000,0,18:51:21.0,0,0
1441,0.00000000,0.00000000,0.00000000,-0.16940248,1.26109898,-0.41709158,-0.36208379,-1.10647082,0.00784395,-0.89190352,0.00000000,1.25328064,1.30389869,3.25261045,0.91749418,-0.37401852,0.00000000,0.00000000,-0.52300912,0.00000000,0.00000000,0.00000000,0,18:51:21.0,0,0
1442,0.00000000,0.00000000,0.00000000,-0.14196584,1.35985065,-0.44304928,-0.36984780,-1.10647082,-0.00360193,-1.06905651,0.00000000,1.13513446,2.10184908,3.25261045,0.83470523,-0.15637089,0.00000000,0.00000000,-0.43148535,0.00000000,0.00000000,0.00000000,0,18:51:21.0,0,0
1443,0.00000000,0.00000000,0.00000000,-0.07081923,1.39651608,-0.30190626,-0.35460517,-1.25385594,0.01360633,-0.89117956,0.00000000,1.33930707,1.30389869,0.00000000,0.98612416,0.07378279,0.00000000,0.00000000,-0.49046999,0.00000000,0.00000000,0.00000000,0,18:51:21.0,0,0
1444,0.00000000,0.00000000,0.00000000,-0.12036742,1.26826859,-0.31852457,-0.14504084,-1.25385594,-0.01468916,-0.81702137,0.00000000,1.34719682,1.30389869,0.00000000,0.99833274,-0.00272961,0.00000000,0.00000000,-0.47171104,0.00000000,0.00000000,0.00000000,0,18:51:22.0,0,0
1445,0.00000000,0.00000000,0.00000000,-0.04891625,1.27811193,-0.34838516,-0.17645127,-0.96319342,0.04205879,-1.01688337,0.00000000,1.23867118,1.30389869,0.00000000,0.89911473,-0.22865002,0.00000000,0.00000000,-0.43449664,0.00000000,0.00000000,0.00000000,0,18:51:22.0,0,0
1446,0.00000000,0.00000000,0.00000000,-0.18442233,1.23581254,-0.34593138,-0.41420650,-1.38727224,0.06778007,-1.02977586,0.00000000,1.15620875,2.51369715,0.34409136,0.88099253,-0.08276336,0.00000000,0.00000000,-0.54983830,0.00000000,0.00000000,0.00000000,0,18:51:22.0,0,0
1447,0.00000000,0.00000000,0.00000000,-0.01983374,1.48380995,-0.29813755,-0.26312837,-1.38727224,-0.01021365,-0.85615981,0.00000000,1.33162701,1.86362147,3.25261045,1.02006555,-0.22865002,0.00000000,0.00000000,-0.67459357,0.00000000,0.00000000,0.00000000,0,18:51:22.0,0,0
1448,0.00000000,0.00000000,0.00000000,-0.03502828,1.04958248,-0.28871548,-0.46827736,-1.38727224,0.01190587,-0.84390539,0.00000000,1.31856787,2.86340356,0.00000000,0.99041188,-0.00272961,0.00000000,0.00000000,-0.47364914,0.00000000,0.00000000,0.00000000,0,18:51:22.0,0,0
1449,0.00000000,0.00000000,0.00000000,-0.16365595,0.87984109,-0.37859720,-0.59982550,-0.96319342,0.01283823,-0.98366946,0.00000000,1.24111652,1.30389869,3.25261045,0.89617419,-0.22865002,0.00000000,0.00000000,-0.41566807,0.00000000,0.00000000,0.00000000,0,18:51:23.0,0,0
1450,0.00000000,0.00000000,0.00000000,0.07488455,1.14179051,-0.29311672,-0.55832934,-1.10647082,0.02952313,-1.02346718,0.00000000,1.15092683,1.30389869,3.25261045,0.95685989,-0.08276336,0.00000000,0.00000000,-0.71580958,0.00000000,0.00000000,0.00000000,0,18:51:23.0,0,0
1451,0.00000000,0.00000000,0.00000000,0.17987490,1.01594555,-0.20544401,-0.34643424,-1.25385594,0.00687812,-0.80404723,0.00000000,1.23619652,1.30389869,3.25261045,1.02108884,-0.00272961,0.00000000,0.00000000,-0.83128148,0.00000000,0.00000000,0.00000000,0,18:51:23.0,0,0
1452,0.00000000,0.00000000,0.00000000,0.12706932,0.88624424,-0.18181014,-0.51545221,-1.10647082,0.04904111,-0.82391393,0.00000000,1.16966164,1.72428298,0.00000000,0.97078043,-0.08276336,0.00000000,0.00000000,-0.82552135,0.00000000,0.00000000,0.00000000,0,18:51:23.0,0,0
1453,0.00000000,0.00000000,0.00000000,-0.03792599,0.33351982,-0.31753638,-0.53499717,-1.51638901,0.04746779,-1.03565025,0.00000000,1.06136012,1.14938426,0.00000000,0.88099253,-0.29964831,0.00000000,0.00000000,-0.68431896,0.00000000,0.00000000,0.00000000,0,18:51:23.0,0,0
1454,0.00000000,0.00000000,0.00000000,0.02321211,0.71398860,-0.28515506,-0.46112511,-1.38727224,0.03194491,-0.93639433,0.00000000,1.18664849,1.30389869,3.25261045,0.99188417,0.23133540,0.00000000,0.00000000,-0.59150761,0.00000000,0.00000000,0.00000000,0,18:51:24.0,0,0
1455,0.00000000,0.00000000,0.00000000,0.17987490,1.18783903,-0.20828095,-0.43803138,-0.96319342,0.04311157,-0.89717114,0.00000000,1.25921416,1.97813439,3.25261045,1.02006555,0.23133540,0.00000000,0.00000000,-0.65575451,0.00000000,0.00000000,0.00000000,0,18:51:24.0,0,0
1456,0.00000000,0.00000000,0.00000000,0.15744086,1.38264108,-0.28282201,-0.24528912,-0.81460118,0.00170874,-0.95781118,0.00000000,1.17638612,1.47008121,0.00000000,0.92025888,0.07378279,0.00000000,0.00000000,-0.67022240,0.00000000,0.00000000,0.00000000,0,18:51:24.0,0,0
1457,0.00000000,0.00000000,0.00000000,0.38079610,1.79732180,-0.24056748,-0.20801839,-1.10647082,0.05521125,-1.03011620,0.00000000,1.11207175,2.69722104,3.25261045,0.86295199,-0.00272961,0.00000000,0.00000000,-0.83314979,0.00000000,0.00000000,0.00000000,0,18:51:24.0,0,0
1458,0.00000000,0.00000000,0.00000000,0.38079610,1.99140620,-0.18342510,-0.29835671,-1.25385594,0.02486455,-0.78905058,0.00000000,1.23383927,1.14938426,3.25261045,0.98451692,-0.08276336,0.00000000,0.00000000,-0.78509432,0.00000000,0.00000000,0.00000000,0,18:51:24.0,0,0
1459,0.00000000,0.00000000,0.00000000,0.13472453,1.43138790,-0.29571196,-0.29630488,-0.81460118,-0.00236692,-0.79545015,0.00000000,1.28730774,1.20343804,0.00000000,0.99188417,-0.08276336,0.00000000,0.00000000,-0.53759694,0.00000000,0.00000000,0.00000000,0,18:51:25.0,0,0
1460,0.00000000,0.00000000,0.00000000,-0.40140894,0.69818139,-0.54808891,-0.46847665,-1.10647082,0.01816883,-0.92437756,0.00000000,1.22676325,1.14938426,3.25261045,0.88576764,-0.29964831,0.00000000,0.00000000,-0.03735708,0.00000000,0.00000000,0.00000000,0,18:51:25.0,0,0
1461,0.00000000,0.00000000,0.00000000,-0.58707154,0.37339336,-0.63950735,-0.71985358,-0.96319342,0.02993026,-1.06250787,0.00000000,1.14015341,1.46274459,3.25261045,0.80391073,-0.29964831,0.00000000,0.00000000,0.12380043,0.00000000,0.00000000,0.00000000,0,18:51:25.0,0,0
1462,0.00000000,0.00000000,0.00000000,-0.10706095,0.88289821,-0.37427753,-0.72258067,-0.81460118,0.00528654,-0.95779383,0.00000000,1.28537238,1.22589660,3.25261045,0.95685989,-0.00272961,0.00000000,0.00000000,-0.48210523,0.00000000,0.00000000,0.00000000,0,18:51:25.0,0,0
1463,0.00000000,0.00000000,0.00000000,0.03765905,1.08647966,-0.35226494,-0.53900480,-1.10647082,-0.01725010,-0.88295388,0.00000000,1.26468134,1.30389869,3.25261045,0.91731912,-0.08276336,0.00000000,0.00000000,-0.53374875,0.00000000,0.00000000,0.00000000,0,18:51:25.0,0,0
1464,0.00000000,0.00000000,0.00000000,-0.24641088,0.77073818,-0.49519199,-0.65243113,-0.96319342,0.01515044,-0.92524171,0.00000000,1.23455274,1.22589660,0.00000000,0.79064959,-0.00272961,0.00000000,0.00000000,-0.18770793,0.00000000,0.00000000,0.00000000,0,18:51:26.0,0,0
1465,0.00000000,0.00000000,0.00000000,-0.17682278,0.77468199,-0.47292557,-0.60018694,-1.10647082,0.03341355,-0.99143827,0.00000000,1.12917233,1.38623214,0.00000000,0.81723893,-0.00272961,0.00000000,0.00000000,-0.53119648,0.00000000,0.00000000,0.00000000,0,18:51:26.0,0,0
1466,0.00000000,0.00000000,0.00000000,0.06831922,1.21586466,-0.32427615,-0.41067001,-1.25385594,-0.01389632,-0.83688533,0.00000000,1.27280831,1.22589660,0.34409136,0.93401176,-0.00272961,0.00000000,0.00000000,-0.58267987,0.00000000,0.00000000,0.00000000,0,18:51:26.0,0,0
1467,0.00000000,0.00000000,0.00000000,0.03765905,0.97674483,-0.27426332,-0.66354573,-1.10647082,0.02593362,-0.80260921,0.00000000,1.30045974,1.97813439,0.00000000,0.90981710,-0.08276336,0.00000000,0.00000000,-0.45350194,0.00000000,0.00000000,0.00000000,0,18:51:26.0,0,0
1468,0.00000000,0.00000000,0.00000000,0.16464587,1.22308981,-0.25235736,-0.46455836,-1.25385594,-0.00260513,-0.93164134,0.00000000,1.18906534,1.30389869,0.00000000,0.82750052,-0.15637089,0.00000000,0.00000000,-0.71424550,0.00000000,0.00000000,0.00000000,0,18:51:26.0,0,0
1469,0.00000000,0.00000000,0.00000000,0.51118708,1.62879372,-0.10317829,-0.25594100,-0.96319342,0.02955250,-0.91878426,0.00000000,1.16885173,1.89858389,3.25261045,0.91097772,-0.00272961,0.00000000,0.00000000,-0.90894008,0.00000000,0.00000000,0.00000000,0,18:51:27.0,0,0
1470,0.00000000,0.00000000,0.00000000,0.25123778,1.05843902,-0.13403210,-0.36244026,-1.51638901,0.02514169,-0.80849659,0.00000000,1.24570775,2.17985106,0.00000000,0.92025888,0.23133540,0.00000000,0.00000000,-0.67968857,0.00000000,0.00000000,0.00000000,0,18:51:27.0,0,0
1471,0.00000000,0.00000000,0.00000000,-0.27948242,0.38537169,-0.43954250,-0.50047433,-0.81460118,0.00516507,-0.81056386,0.00000000,1.22713459,2.25940156,0.00000000,0.84392822,-0.08276336,0.00000000,0.00000000,-0.24092865,0.00000000,0.00000000,0.00000000,0,18:51:27.0,0,0
1472,0.00000000,0.00000000,0.00000000,-0.49004096,0.22921562,-0.57290906,-0.58402598,-1.10647082,0.03598109,-0.98366946,0.00000000,1.17520356,2.46267295,3.25261045,0.74960339,-0.15637089,0.00000000,0.00000000,0.05440376,0.00000000,0.00000000,0.00000000,0,18:51:27.0,0,0
1473,0.00000000,0.00000000,0.00000000,-0.36381209,0.84183395,-0.47677186,-0.63313758,-0.96319342,-0.00692759,-0.93027669,0.00000000,1.26701736,1.47008121,0.00000000,0.89466679,-0.15637089,0.00000000,0.00000000,-0.23897132,0.00000000,0.00000000,0.00000000,0,18:51:27.0,0,0
1474,0.00000000,0.00000000,0.00000000,-0.27450234,0.91880542,-0.42238802,-0.60733616,-1.10647082,-0.02035999,-0.70666528,0.00000000,1.32703817,1.47008121,0.00000000,0.85123003,0.07378279,0.00000000,0.00000000,-0.27642122,0.00000000,0.00000000,0.00000000,0,18:51:28.0,0,0
1475,0.00000000,0.00000000,0.00000000,-0.14898659,1.08011127,-0.36522508,-0.39542732,-1.38727224,-0.00363503,-0.84486353,0.00000000,1.29441893,1.47008121,0.00000000,0.86307514,-0.22865002,0.00000000,0.00000000,-0.58314455,0.00000000,0.00000000,0.00000000,0,18:51:28.0,0,0
1476,0.00000000,0.00000000,0.00000000,0.06039601,0.77073818,-0.27649432,-0.52325034,-1.10647082,0.05154669,-1.06879401,0.00000000,1.08331203,1.30389869,3.25261045,0.79883850,-0.58044970,0.00000000,0.00000000,-0.54469305,0.00000000,0.00000000,0.00000000,0,18:51:28.0,0,0
1477,0.00000000,0.00000000,0.00000000,-0.19764866,0.55849516,-0.37099686,-0.57276267,-1.25385594,0.04392993,-0.87616324,0.00000000,1.14307809,1.14938426,0.00000000,0.79064959,0.15178484,0.00000000,0.00000000,-0.40345258,0.00000000,0.00000000,0.00000000,0,18:51:28.0,0,0
1478,0.00000000,0.00000000,0.00000000,-0.11981439,0.77705318,-0.29608068,-0.41506317,-0.81460118,0.00081580,-0.80221361,0.00000000,1.25126648,2.10184908,3.25261045,0.87065285,0.07378279,0.00000000,0.00000000,-0.65298724,0.00000000,0.00000000,0.00000000,0,18:51:28.0,0,0
1479,0.00000000,0.00000000,0.00000000,0.00891037,1.02797735,-0.23722693,-0.52943778,-1.25385594,0.06061297,-0.89801884,0.00000000,1.19124186,2.54270649,3.25261045,0.80525088,-0.22865002,0.00000000,0.00000000,-0.46330500,0.00000000,0.00000000,0.00000000,0,18:51:29.0,0,0
1480,0.00000000,0.00000000,0.00000000,-0.04891625,0.90335929,-0.30534935,-0.40746924,-1.10647082,0.02159985,-0.95151079,0.00000000,1.11244273,2.61921930,3.25261045,0.70739675,-0.37401852,0.00000000,0.00000000,-0.59288108,0.00000000,0.00000000,0.00000000,0,18:51:29.0,0,0
1481,0.00000000,0.00000000,0.00000000,0.02321211,0.87984109,-0.27370280,-0.37648833,-1.38727224,0.03632355,-0.87044287,0.00000000,1.19226849,1.94657624,0.00000000,0.87654459,-0.08276336,0.00000000,0.00000000,-0.71815914,0.00000000,0.00000000,0.00000000,0,18:51:29.0,0,0
1482,0.00000000,0.00000000,0.00000000,-0.00269303,0.99610823,-0.26069543,-0.53645897,-0.96319342,0.04698443,-0.82828325,0.00000000,1.17324638,2.69722104,3.25261045,0.78621316,-0.08276336,0.00000000,0.00000000,-0.48538429,0.00000000,0.00000000,0.00000000,0,18:51:29.0,0,0
1483,0.00000000,0.00000000,0.00000000,-0.12707447,1.01322138,-0.36747783,-0.55821449,-1.38727224,0.00319299,-0.82205516,0.00000000,1.17183065,1.69743896,0.00000000,0.73313332,-0.22865002,0.00000000,0.00000000,-0.53830051,0.00000000,0.00000000,0.00000000,0,18:51:29.0,0,0
1484,0.00000000,0.00000000,0.00000000,0.03039898,1.04234195,-0.29655409,-0.54442692,-1.10647082,0.03465723,-0.94468772,0.00000000,1.04262376,1.30389869,0.00000000,0.74660277,-0.50984728,0.00000000,0.00000000,-0.72300518,0.00000000,0.00000000,0.00000000,0,18:51:30.0,0,0
1485,0.00000000,0.00000000,0.00000000,0.06758421,0.96312213,-0.24392104,-0.63518137,-0.96319342,0.00865413,-0.77597558,0.00000000,1.18190718,1.30389869,0.00000000,0.83809757,-0.29964831,0.00000000,0.00000000,-0.73828417,0.00000000,0.00000000,0.00000000,0,18:51:30.0,0,0
1486,0.00000000,0.00000000,0.00000000,0.05290177,0.75526261,-0.23763271,-0.73565567,-1.10647082,0.01551930,-0.82828325,0.00000000,1.18595445,0.99574292,3.25261045,0.80969870,-0.37401852,0.00000000,0.00000000,-0.59444082,0.00000000,0.00000000,0.00000000,0,18:51:30.0,0,0
1487,0.00000000,0.00000000,0.00000000,0.03922118,0.64657211,-0.30861479,-0.62182689,-1.25385594,0.03327166,-0.95151079,0.00000000,1.12251925,2.17985106,3.25261045,0.73520333,-0.44250852,0.00000000,0.00000000,-0.55914754,0.00000000,0.00000000,0.00000000,0,18:51:30.0,0,0
1488,0.00000000,0.00000000,0.00000000,0.06831922,0.78359532,-0.27133739,-0.59037352,-1.51638901,0.03553400,-0.91746485,0.00000000,1.12955070,1.47008121,0.00000000,0.82887459,-0.00272961,0.00000000,0.00000000,-0.61363399,0.00000000,0.00000000,0.00000000,0,18:51:30.0,0,0
1489,0.00000000,0.00000000,0.00000000,0.00215563,0.88809144,-0.23063515,-0.46731517,-1.10647082,0.02264078,-0.83688533,0.00000000,1.21694422,1.38344932,3.25261045,0.84538186,-0.00272961,0.00000000,0.00000000,-0.59444082,0.00000000,0.00000000,0.00000000,0,18:51:31.0,0,0
1490,0.00000000,0.00000000,0.00000000,-0.04891625,0.86797106,-0.26260021,-0.35700032,-1.38727224,0.00471104,-0.81702137,0.00000000,1.17756093,1.14938426,3.25261045,0.80525088,-0.08276336,0.00000000,0.00000000,-0.60284805,0.00000000,0.00000000,0.00000000,0,18:51:31.0,0,0
1491,0.00000000,0.00000000,0.00000000,-0.03477384,0.91490030,-0.24567430,-0.54704219,-0.48885497,0.09135693,-0.99112767,0.00000000,1.06930089,2.38906550,3.25261045,0.74660277,-0.22865002,0.00000000,0.00000000,-0.60871065,0.00000000,0.00000000,0.00000000,0,18:51:31.0,0,0
1492,0.00000000,0.00000000,0.00000000,-0.04891625,0.84452266,-0.24311325,-0.35445198,-0.96319342,0.01228370,-0.81577218,0.00000000,1.16558182,2.03128505,0.00000000,0.85015696,-0.22865002,0.00000000,0.00000000,-0.65196699,0.00000000,0.00000000,0.00000000,0,18:51:31.0,0,0
1493,0.00000000,0.00000000,0.00000000,0.05290177,0.86596888,-0.22859620,-0.33695716,-0.96319342,0.02549052,-0.76898855,0.00000000,1.21281445,1.14938426,3.25261045,0.86772716,-0.00272961,0.00000000,0.00000000,-0.73537880,0.00000000,0.00000000,0.00000000,0,18:51:31.0,0,0
1494,0.00000000,0.00000000,0.00000000,0.05307650,0.96472079,-0.25620914,-0.47600520,-1.51638901,0.03618725,-0.80849659,0.00000000,1.16816187,1.14938426,0.00000000,0.84260356,-0.22865002,0.00000000,0.00000000,-0.63105834,0.00000000,0.00000000,0.00000000,0,18:51:32.0,0,0
1495,0.00000000,0.00000000,0.00000000,-0.00538680,0.82894272,-0.30319339,-0.61620623,-1.38727224,0.02156552,-0.88504475,0.00000000,1.08989573,1.38344932,0.00000000,0.76414561,-0.22865002,0.00000000,0.00000000,-0.55520880,0.00000000,0.00000000,0.00000000,0,18:51:32.0,0,0
1496,0.00000000,0.00000000,0.00000000,0.00985592,1.05843902,-0.28232679,-0.48095644,-0.96319342,0.00303414,-0.75288039,0.00000000,1.24257481,2.69722104,0.00000000,0.88438183,-0.08276336,0.00000000,0.00000000,-0.61746049,0.00000000,0.00000000,0.00000000,0,18:51:32.0,0,0
