Control Box No.76(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
2395,0.00000000,0.00000000,0.00000000,-4.75179434,-2.06537342,-1.17833269,3.55290413,-1.33112609,-1.14406955,0.04601505,11.66656590,-0.24989960,4.74511623,9.17609310,1.70937383,-1.09891808,-2.78176713,1.68986320,-3.38640690,0.00000000,0.00000000,0.00000000,0,17:22:17.0,0,0
2396,0.00000000,0.00000000,0.00000000,-4.74601984,-2.07421136,-1.15367663,3.67405987,-1.27559972,-1.16063261,0.21482474,11.77099419,-0.22269031,4.85578156,9.27525520,1.91154289,-0.94952035,-2.77860951,1.73507166,-3.38621354,0.00000000,0.00000000,0.00000000,0,17:22:17.0,0,0
2397,0.00000000,0.00000000,0.00000000,-4.74648571,-2.07720041,-1.19769025,3.58426952,-1.29172611,-1.13974524,0.20744431,11.73769951,-0.21492937,4.82607079,9.24766636,1.84083617,-1.00399411,-2.77680063,1.69658804,-3.38426256,0.00000000,0.00000000,0.00000000,0,17:22:17.0,0,0
2398,0.00000000,0.00000000,0.00000000,-4.74902821,-2.08058429,-1.24787533,3.55166626,-1.29915106,-1.13202775,0.12987529,11.69046593,-0.23146221,4.74597740,9.19931889,1.72191811,-1.07514858,-2.77787876,1.63235259,-3.38518429,0.00000000,0.00000000,0.00000000,0,17:22:17.0,0,0
2399,0.00000000,0.00000000,0.00000000,-4.74994087,-2.08414984,-1.22185636,3.61691427,-1.26970983,-1.14815307,0.30155352,11.81174469,-0.19939971,4.88825655,9.31930161,1.95862651,-0.91484034,-2.77370405,1.70190406,-3.38486576,0.00000000,0.00000000,0.00000000,0,17:22:17.0,0,0
2400,0.00000000,0.00000000,0.00000000,-4.74573469,-2.08429146,-1.20868182,3.53651094,-1.27268767,-1.15396261,0.30864072,11.81415558,-0.19374886,4.89103794,9.31539154,1.91725564,-0.95150042,-2.77015996,1.69935369,-3.38294578,0.00000000,0.00000000,0.00000000,0,17:22:18.0,0,0
2401,0.00000000,0.00000000,0.00000000,-4.74969435,-2.08311868,-1.23648071,3.55015421,-1.26079178,-1.14628637,0.23470408,11.75419331,-0.21045601,4.82966137,9.25612736,1.81453657,-1.03362346,-2.76846766,1.64487147,-3.38470817,0.00000000,0.00000000,0.00000000,0,17:22:18.0,0,0
2402,0.00000000,0.00000000,0.00000000,-4.74173689,-2.09631491,-1.16372442,3.67300153,-1.19718361,-1.16474652,0.43794984,11.87751198,-0.14805487,4.98197460,9.39592934,2.10396242,-0.79981405,-2.77080226,1.76810479,-3.38490486,0.00000000,0.00000000,0.00000000,0,17:22:18.0,0,0
2403,0.00000000,0.00000000,0.00000000,-4.73009253,-2.10148549,-1.14326477,3.69783592,-1.18514824,-1.15740931,0.43059179,11.92396736,-0.14998263,4.99481964,9.43118668,2.05054569,-0.82647651,-2.77210116,1.74576974,-3.38375044,0.00000000,0.00000000,0.00000000,0,17:22:18.0,0,0
2404,0.00000000,0.00000000,0.00000000,-4.72365284,-2.10329247,-1.18060577,3.68621302,-1.17163444,-1.14974844,0.35527813,11.87227440,-0.18276599,4.93078947,9.38249016,1.92891645,-0.91931659,-2.76785374,1.68670678,-3.38291788,0.00000000,0.00000000,0.00000000,0,17:22:18.0,0,0
2405,0.00000000,0.00000000,0.00000000,-4.72187185,-2.09833527,-1.14556170,3.71136045,-1.16660428,-1.16189671,0.53745437,11.98136139,-0.09152612,5.07936192,9.48657227,2.22475481,-0.69386828,-2.76083612,1.79274607,-3.38204622,0.00000000,0.00000000,0.00000000,0,17:22:19.0,0,0
2406,0.00000000,0.00000000,0.00000000,-4.73121548,-2.09212279,-1.12403488,3.73315430,-1.18035936,-1.16155612,0.55637127,12.00177288,-0.07143018,5.08135223,9.50105095,2.19933367,-0.72352147,-2.75681973,1.80453515,-3.38259435,0.00000000,0.00000000,0.00000000,0,17:22:19.0,0,0
2407,0.00000000,0.00000000,0.00000000,-4.73469305,-2.08895397,-1.15685833,3.67844343,-1.22391546,-1.15264153,0.47349530,11.97633553,-0.13147843,5.01361656,9.43929863,2.04013109,-0.86394322,-2.76519632,1.76196277,-3.38278770,0.00000000,0.00000000,0.00000000,0,17:22:19.0,0,0
2408,0.00000000,0.00000000,0.00000000,-4.74298620,-2.09812379,-1.12613964,3.69352961,-1.23510087,-1.16704011,0.57078910,12.04263401,-0.08404642,5.09516144,9.49698544,2.23257780,-0.72154814,-2.76558423,1.80573833,-3.38342690,0.00000000,0.00000000,0.00000000,0,17:22:19.0,0,0
2409,0.00000000,0.00000000,0.00000000,-4.72204447,-2.10698819,-1.09630001,3.75420904,-1.20434010,-1.16516685,0.62212396,12.00649834,-0.04023436,5.10039043,9.47944450,2.25920391,-0.70375949,-2.76676035,1.81746495,-3.38060188,0.00000000,0.00000000,0.00000000,0,17:22:19.0,0,0
2410,0.00000000,0.00000000,0.00000000,-4.71782923,-2.11565971,-1.10804749,3.78540277,-1.19189012,-1.15867829,0.55269945,11.97633362,-0.09669247,5.05769444,9.43762779,2.12659287,-0.79265600,-2.76664972,1.77608657,-3.38121796,0.00000000,0.00000000,0.00000000,0,17:22:20.0,0,0
2411,0.00000000,0.00000000,0.00000000,-4.71828365,-2.12524223,-1.13673902,3.80030680,-1.18853331,-1.15645909,0.51011509,11.96401024,-0.12700284,5.04485989,9.43488503,2.19983816,-0.73504269,-2.76918840,1.78579593,-3.38223958,0.00000000,0.00000000,0.00000000,0,17:22:20.0,0,0
2412,0.00000000,0.00000000,0.00000000,-4.70712423,-2.13072205,-1.07752299,3.77371645,-1.18024373,-1.16715860,0.64077342,12.00246620,-0.03159258,5.13012838,9.47446442,2.29848099,-0.67788267,-2.76833630,1.82412910,-3.38134384,0.00000000,0.00000000,0.00000000,0,17:22:20.0,0,0
2413,0.00000000,0.00000000,0.00000000,-4.70876074,-2.13944030,-1.09334791,3.80399275,-1.14719748,-1.16591680,0.59469855,11.97218704,-0.07699603,5.09731960,9.43703651,2.21995592,-0.75048023,-2.76957703,1.79869676,-3.38246393,0.00000000,0.00000000,0.00000000,0,17:22:20.0,0,0
2414,0.00000000,0.00000000,0.00000000,-4.71124315,-2.14718008,-1.11976480,3.78152227,-1.10784721,-1.16104841,0.48331946,11.82408714,-0.14109474,4.97775459,9.32691193,2.09690785,-0.85449761,-2.76706100,1.74512577,-3.38147402,0.00000000,0.00000000,0.00000000,0,17:22:20.0,0,0
2415,0.00000000,0.00000000,0.00000000,-4.70816278,-2.15935874,-1.06348288,3.85006618,-1.05325556,-1.16341138,0.70672512,11.92694759,0.02570942,5.13951921,9.44881248,2.41838837,-0.62442130,-2.76359677,1.89413571,-3.37775040,0.00000000,0.00000000,0.00000000,0,17:22:21.0,0,0
2416,0.00000000,0.00000000,0.00000000,-4.70296431,-2.16350126,-1.05067849,3.86550093,-1.04851067,-1.16779947,0.67551255,11.87985897,0.00685489,5.09990978,9.40592098,2.37401628,-0.67667627,-2.76198602,1.90741348,-3.38028574,0.00000000,0.00000000,0.00000000,0,17:22:21.0,0,0
2417,0.00000000,0.00000000,0.00000000,-4.70268917,-2.17424798,-1.08067310,3.78262711,-1.05683231,-1.16216111,0.57183993,11.80465889,-0.09122196,5.00770998,9.32691193,2.22532892,-0.79661173,-2.76423573,1.86737049,-3.38063335,0.00000000,0.00000000,0.00000000,0,17:22:21.0,0,0
2418,0.00000000,0.00000000,0.00000000,-4.70031118,-2.18360424,-1.05964863,3.78606558,-1.05747533,-1.18157291,0.64833945,11.88276005,-0.02983871,5.09376907,9.40230751,2.43272710,-0.63363653,-2.76967001,1.95982516,-3.38316417,0.00000000,0.00000000,0.00000000,0,17:22:21.0,0,0
2419,0.00000000,0.00000000,0.00000000,-4.69262266,-2.18969917,-1.01154053,3.82296205,-1.03633332,-1.18353844,0.69094855,11.88221359,0.01368546,5.12852478,9.41030884,2.47385454,-0.60378361,-2.76666999,2.00621700,-3.38380837,0.00000000,0.00000000,0.00000000,0,17:22:21.0,0,0
2420,0.00000000,0.00000000,0.00000000,-4.71218872,-2.19497490,-1.13327324,3.83444500,-0.88531923,-1.18696129,0.59510297,11.73502922,-0.06424221,4.96918964,9.33360291,2.31765342,-0.59075248,-2.76388049,1.96159685,-3.36227489,0.00000000,0.00000000,0.00000000,0,17:22:22.0,0,0
2421,0.00000000,0.00000000,0.00000000,-4.73847818,-2.17904663,-1.12563956,3.66841841,-1.07315898,-1.17617452,0.41167012,11.57196236,-0.13343263,4.83411980,9.17954540,2.18312359,-0.74575567,-2.76587987,1.92525387,-3.34508467,0.00000000,0.00000000,0.00000000,0,17:22:22.0,0,0
2422,0.00000000,0.00000000,0.00000000,-4.73403168,-2.18542767,-1.06717157,3.76858759,-1.04987383,-1.19518876,0.58894253,11.68132019,-0.00228259,4.99911594,9.29466438,2.47687912,-0.50109923,-2.76424074,2.05818677,-3.33105874,0.00000000,0.00000000,0.00000000,0,17:22:22.0,0,0
2423,0.00000000,0.00000000,0.00000000,-4.73383522,-2.18747377,-1.05357039,3.80006909,-1.04738903,-1.18015468,0.55796456,11.63664055,-0.02306038,4.95580149,9.24922371,2.42882156,-0.57278478,-2.76336193,2.06351781,-3.33271956,0.00000000,0.00000000,0.00000000,0,17:22:22.0,0,0
2424,0.00000000,0.00000000,0.00000000,-4.73536348,-2.19131517,-1.06877220,3.73459578,-1.05166531,-1.16716933,0.42661679,11.54887486,-0.11107683,4.85725451,9.18153381,2.27780199,-0.70519954,-2.76686263,2.00645399,-3.33346415,0.00000000,0.00000000,0.00000000,0,17:22:22.0,0,0
2425,0.00000000,0.00000000,0.00000000,-4.73528051,-2.18650866,-1.11034536,3.69438052,-1.06997967,-1.16211128,0.32120883,11.51490021,-0.16078973,4.80911160,9.14440536,2.27474117,-0.68686241,-2.76615047,1.99673724,-3.32206941,0.00000000,0.00000000,0.00000000,0,17:22:23.0,0,0
2426,0.00000000,0.00000000,0.00000000,-4.72137785,-2.18720102,-1.02766383,3.77044725,-1.05518961,-1.17876089,0.51017201,11.59292793,-0.04307747,4.95336103,9.23662567,2.45462513,-0.56924993,-2.76390624,2.06316733,-3.31641483,0.00000000,0.00000000,0.00000000,0,17:22:23.0,0,0
2427,0.00000000,0.00000000,0.00000000,-4.71770525,-2.18316317,-1.02433097,3.77793407,-1.06276035,-1.16820276,0.45850253,11.53095627,-0.07448021,4.89280224,9.19939327,2.36038637,-0.66423887,-2.76227117,2.04389858,-3.31629372,0.00000000,0.00000000,0.00000000,0,17:22:23.0,0,0
2428,0.00000000,0.00000000,0.00000000,-4.72444963,-2.18770480,-1.07563400,3.77763987,-1.03077650,-1.16281259,0.32595605,11.44042683,-0.15498006,4.77001572,9.11274338,2.18940091,-0.80519563,-2.76072025,1.98280978,-3.31785274,0.00000000,0.00000000,0.00000000,0,17:22:23.0,0,0
2429,0.00000000,0.00000000,0.00000000,-4.72366381,-2.18277979,-1.06872487,3.68087721,-1.09857345,-1.16165769,0.32530239,11.46512127,-0.15052712,4.80499697,9.13928986,2.30964875,-0.68206847,-2.75899076,2.02935839,-3.31407166,0.00000000,0.00000000,0.00000000,0,17:22:23.0,0,0
2430,0.00000000,0.00000000,0.00000000,-4.71519375,-2.18924785,-1.03285015,3.72781801,-1.05042601,-1.16600037,0.42769778,11.54181290,-0.10253817,4.87817717,9.21787071,2.34925342,-0.66176331,-2.75683832,2.05405569,-3.30954695,0.00000000,0.00000000,0.00000000,0,17:22:24.0,0,0
2431,0.00000000,0.00000000,0.00000000,-4.72069216,-2.18663979,-1.06728280,3.69368482,-1.04216659,-1.15711856,0.34148827,11.48527718,-0.15020460,4.79850006,9.15760612,2.20767975,-0.78349274,-2.75469780,2.01110196,-3.30997157,0.00000000,0.00000000,0.00000000,0,17:22:24.0,0,0
2432,0.00000000,0.00000000,0.00000000,-4.72557259,-2.18422985,-1.12120938,3.63906145,-1.06383848,-1.14642274,0.19224282,11.44064140,-0.19566983,4.70125389,9.07035732,2.02005196,-0.94755691,-2.75566173,1.91998363,-3.31725979,0.00000000,0.00000000,0.00000000,0,17:22:24.0,0,0
2433,0.00000000,0.00000000,0.00000000,-4.72448158,-2.19470978,-1.10260808,3.68270063,-1.03756237,-1.16083670,0.28134274,11.47875786,-0.18875983,4.77388000,9.13554001,2.22790480,-0.72839934,-2.75590539,1.99615884,-3.32628632,0.00000000,0.00000000,0.00000000,0,17:22:24.0,0,0
2434,0.00000000,0.00000000,0.00000000,-4.72728300,-2.18839622,-1.10273433,3.66896677,-1.03220248,-1.16173327,0.30020252,11.49012089,-0.17497912,4.78927946,9.15919876,2.21584606,-0.75545424,-2.75091767,1.98442030,-3.32080030,0.00000000,0.00000000,0.00000000,0,17:22:24.0,0,0
2435,0.00000000,0.00000000,0.00000000,-4.74072170,-2.18100309,-1.14251888,3.67272496,-1.06505060,-1.15319300,0.21039546,11.37861633,-0.20244294,4.68460131,9.05152416,2.05869389,-0.91617602,-2.74573660,1.91295111,-3.32417440,0.00000000,0.00000000,0.00000000,0,17:22:25.0,0,0
2436,0.00000000,0.00000000,0.00000000,-4.74747372,-2.17415762,-1.20606995,3.58702993,-1.09572291,-1.14199579,0.06913984,11.25093842,-0.22543555,4.55578804,8.92481232,1.88629222,-1.06511605,-2.74240398,1.81140018,-3.32991982,0.00000000,0.00000000,0.00000000,0,17:22:25.0,0,0
2437,0.00000000,0.00000000,0.00000000,-4.75133657,-2.16940784,-1.17506814,3.63415933,-1.11059868,-1.16024363,0.25496253,11.38096237,-0.19381261,4.69791222,9.05152416,2.13387346,-0.85108495,-2.73985910,1.90602112,-3.31874275,0.00000000,0.00000000,0.00000000,0,17:22:25.0,0,0
2438,0.00000000,0.00000000,0.00000000,-4.75444317,-2.16176796,-1.19598055,3.57481265,-1.12279677,-1.15594888,0.22067557,11.33252144,-0.19718823,4.64893007,9.00840378,2.04965115,-0.93458837,-2.73733449,1.86606777,-3.32034731,0.00000000,0.00000000,0.00000000,0,17:22:25.0,0,0
2439,0.00000000,0.00000000,0.00000000,-4.75922060,-2.16426420,-1.23251390,3.48339891,-1.12374449,-1.13487339,0.07642215,11.23945713,-0.21389756,4.53823662,8.90955544,1.87287724,-1.10143507,-2.73867965,1.78548348,-3.32869840,0.00000000,0.00000000,0.00000000,0,17:22:25.0,0,0
2440,0.00000000,0.00000000,0.00000000,-4.75377369,-2.16259837,-1.25197816,3.47741175,-1.12115622,-1.14976275,0.08075832,11.25238609,-0.22354496,4.56300545,8.94245338,2.00594735,-0.94754654,-2.74042153,1.83038616,-3.32830191,0.00000000,0.00000000,0.00000000,0,17:22:26.0,0,0
2441,0.00000000,0.00000000,0.00000000,-4.74736881,-2.16786098,-1.23578763,3.49253035,-1.10452485,-1.13895440,0.15268283,11.27166748,-0.19609150,4.59556293,8.97486305,2.01887226,-0.96195412,-2.73758674,1.83881426,-3.32859755,0.00000000,0.00000000,0.00000000,0,17:22:26.0,0,0
2442,0.00000000,0.00000000,0.00000000,-4.75182772,-2.16920471,-1.27331233,3.44585133,-1.10825825,-1.12884521,0.05823413,11.20552826,-0.20962134,4.53657484,8.90506554,1.88865685,-1.08521092,-2.74118137,1.77720630,-3.32985640,0.00000000,0.00000000,0.00000000,0,17:22:26.0,0,0
2443,0.00000000,0.00000000,0.00000000,-4.76137018,-2.16787457,-1.33841550,3.35768461,-1.13289404,-1.12085748,-0.09048539,11.10934258,-0.23136464,4.43335724,8.79697800,1.73863304,-1.20615816,-2.74714041,1.68927312,-3.33326697,0.00000000,0.00000000,0.00000000,0,17:22:26.0,0,0
2444,0.00000000,0.00000000,0.00000000,-4.76171350,-2.17467213,-1.29470229,3.39000988,-1.13240862,-1.15105653,0.07372352,11.27836704,-0.21875206,4.58959198,8.96120071,1.98944235,-0.99130571,-2.75179911,1.78096271,-3.33546257,0.00000000,0.00000000,0.00000000,0,17:22:26.0,0,0
2445,0.00000000,0.00000000,0.00000000,-4.76065063,-2.17593765,-1.31727099,3.34923267,-1.13540888,-1.14646411,0.01949036,11.25269890,-0.22400165,4.56393242,8.91697502,1.92259455,-1.06921744,-2.75599599,1.73566318,-3.33870077,0.00000000,0.00000000,0.00000000,0,17:22:27.0,0,0
2446,0.00000000,0.00000000,0.00000000,-4.76313114,-2.17262554,-1.36158586,3.29463911,-1.15505767,-1.13075125,-0.09991261,11.15345383,-0.23766011,4.47337818,8.82898331,1.75811064,-1.23013854,-2.75653791,1.63890123,-3.33705950,0.00000000,0.00000000,0.00000000,0,17:22:27.0,0,0
2447,0.00000000,0.00000000,0.00000000,-4.76255465,-2.16831470,-1.33687961,3.40642810,-1.13237071,-1.15308595,0.00405018,11.20344734,-0.23414612,4.55066538,8.89812660,1.98944902,-0.99913263,-2.76017022,1.70020485,-3.33404827,0.00000000,0.00000000,0.00000000,0,17:22:27.0,0,0
2448,0.00000000,0.00000000,0.00000000,-4.75203133,-2.17660713,-1.31902504,3.44779873,-1.03411186,-1.14914179,0.02371678,11.19308472,-0.21635538,4.56366014,8.93054962,1.99361539,-0.98019493,-2.75818443,1.63376069,-3.35286665,0.00000000,0.00000000,0.00000000,0,17:22:27.0,0,0
2449,0.00000000,0.00000000,0.00000000,-4.80794382,-2.18455482,-1.93386173,3.24527144,-0.83205897,-1.10746109,-0.17699438,11.05583668,-0.21836448,4.48325586,8.82266998,1.83676028,-1.13927579,-2.75409222,1.45232224,-3.37212777,0.00000000,0.00000000,0.00000000,0,17:22:27.0,0,0
2450,0.00000000,0.00000000,0.00000000,-4.80847931,-2.19094276,-2.04850960,3.18547940,-0.80788887,-1.08618736,-0.35057804,10.94583416,-0.24404824,4.38687229,8.73675728,1.78468478,-1.13172293,-2.75831938,1.42487657,-3.37572575,0.00000000,0.00000000,0.00000000,0,17:22:28.0,0,0
2451,0.00000000,0.00000000,0.00000000,-4.81988907,-2.20537806,-1.92375231,3.28066158,-0.78735715,-1.10368538,-0.20889337,11.05731869,-0.22546357,4.50249243,8.85263443,1.92118609,-1.01915014,-2.76520514,1.49456763,-3.38009262,0.00000000,0.00000000,0.00000000,0,17:22:28.0,0,0
2452,0.00000000,0.00000000,0.00000000,-4.82317209,-2.19404936,-1.83963346,3.19198704,-0.86165923,-1.10106742,-0.29292884,10.99619484,-0.23527765,4.42979908,8.82650375,1.73835313,-1.06667078,-2.76657438,1.70100427,-3.31578159,0.00000000,0.00000000,0.00000000,0,17:22:28.0,0,0
2453,0.00000000,0.00000000,0.00000000,-4.81647825,-2.18885946,-1.81612539,3.04413795,-0.92770690,-1.07490778,-0.43388796,10.85082722,-0.24984077,4.27193117,8.65342426,1.50723207,-1.22008061,-2.75032449,1.64236999,-3.34599209,0.00000000,0.00000000,0.00000000,0,17:22:28.0,0,0
2454,0.00000000,0.00000000,0.00000000,-4.81437159,-2.19294214,-1.78781772,3.13048863,-0.90883863,-1.09459996,-0.33380625,10.90349674,-0.25725865,4.32657862,8.70014095,1.69277263,-1.00044906,-2.74171615,1.70671070,-3.32871723,0.00000000,0.00000000,0.00000000,0,17:22:28.0,0,0
2455,0.00000000,0.00000000,0.00000000,-4.81546497,-2.20037627,-1.75796032,3.15582418,-0.91424018,-1.09624755,-0.33732814,10.91721725,-0.24997011,4.36095858,8.68619537,1.72509253,-1.03289425,-2.74937582,1.66619968,-3.32528472,0.00000000,0.00000000,0.00000000,0,17:22:29.0,0,0
2456,0.00000000,0.00000000,0.00000000,-4.81532192,-2.20651674,-1.73505092,3.09016728,-0.95149225,-1.08726788,-0.44573221,10.93412781,-0.26584652,4.33658171,8.64846897,1.61308289,-1.19175982,-2.76459217,1.54661536,-3.33631182,0.00000000,0.00000000,0.00000000,0,17:22:29.0,0,0
2457,0.00000000,0.00000000,0.00000000,-4.81507587,-2.20390081,-1.75317359,2.97902441,-0.99942100,-1.07683802,-0.57934546,10.85338020,-0.28147650,4.26927280,8.58532143,1.53492558,-1.24487627,-2.77287269,1.49157310,-3.33436966,0.00000000,0.00000000,0.00000000,0,17:22:29.0,0,0
2458,0.00000000,0.00000000,0.00000000,-4.80761719,-2.19421101,-1.64826405,2.95710540,-1.04229879,-1.09539306,-0.41401729,10.98845005,-0.26072878,4.41361570,8.70498371,1.73216271,-1.11831141,-2.76968813,1.54207754,-3.34185219,0.00000000,0.00000000,0.00000000,0,17:22:29.0,0,0
2459,0.00000000,0.00000000,0.00000000,-4.80340862,-2.18140984,-1.61278117,2.98110199,-1.07872534,-1.08364880,-0.46340245,11.00421524,-0.25706249,4.42319393,8.70506287,1.69373584,-1.20882118,-2.77005816,1.49230778,-3.35467243,0.00000000,0.00000000,0.00000000,0,17:22:29.0,0,0
2460,0.00000000,0.00000000,0.00000000,-4.79296017,-2.17611718,-1.63292885,2.88647866,-1.11720037,-1.07281363,-0.57132083,10.93255615,-0.26841381,4.35419798,8.63469124,1.52601540,-1.35211873,-2.76936817,1.39483166,-3.34566355,0.00000000,0.00000000,0.00000000,0,17:22:30.0,0,0
2461,0.00000000,0.00000000,0.00000000,-4.79887915,-2.18847513,-1.65439188,2.92427349,-1.10548723,-1.08953953,-0.46447098,11.01232147,-0.27199847,4.42869043,8.73840332,1.72557425,-1.13937449,-2.76884651,1.44311309,-3.33965206,0.00000000,0.00000000,0.00000000,0,17:22:30.0,0,0
2462,0.00000000,0.00000000,0.00000000,-4.79127598,-2.19698429,-1.66157937,2.94196987,-1.13115072,-1.09294498,-0.44162858,10.99230385,-0.26640272,4.42114878,8.70749474,1.70355356,-1.19082904,-2.77781177,1.41550386,-3.35341787,0.00000000,0.00000000,0.00000000,0,17:22:30.0,0,0
2463,0.00000000,0.00000000,0.00000000,-4.78276157,-2.19860649,-1.69800961,2.92269516,-1.13523388,-1.07439649,-0.53228045,10.94902420,-0.27457538,4.36156130,8.63962936,1.55054843,-1.32294559,-2.77962494,1.34069872,-3.34721160,0.00000000,0.00000000,0.00000000,0,17:22:30.0,0,0
2464,0.00000000,0.00000000,0.00000000,-4.77169418,-2.19686222,-1.74169922,2.87774038,-1.14374483,-1.06495225,-0.60796964,10.92878914,-0.28399259,4.34290934,8.63352776,1.57728922,-1.23888814,-2.77630281,1.32668304,-3.32366467,0.00000000,0.00000000,0.00000000,0,17:22:30.0,0,0
2465,0.00000000,0.00000000,0.00000000,-4.74561024,-2.18607211,-1.73139036,2.72009182,-1.20666337,-1.08262372,-0.44969806,11.02255821,-0.25535709,4.46414185,8.73303699,1.72727358,-1.17664933,-2.77141976,1.37471879,-3.30796123,0.00000000,0.00000000,0.00000000,0,17:22:31.0,0,0
2466,0.00000000,0.00000000,0.00000000,-4.75652599,-2.19926572,-1.75783634,2.74623394,-1.17998993,-1.08457148,-0.47961941,10.99619484,-0.26370323,4.42086840,8.70255756,1.63025713,-1.22982156,-2.77648640,1.31594646,-3.30548334,0.00000000,0.00000000,0.00000000,0,17:22:31.0,0,0
2467,0.00000000,0.00000000,0.00000000,-4.76615000,-2.20747900,-1.82122159,2.77455187,-1.15341043,-1.07463050,-0.57447624,10.87431335,-0.27840161,4.31930971,8.59884357,1.50239170,-1.33047330,-2.77775955,1.26184142,-3.27889991,0.00000000,0.00000000,0.00000000,0,17:22:31.0,0,0
2468,0.00000000,0.00000000,0.00000000,-4.76400661,-2.20558739,-1.77345991,2.83989525,-1.13964117,-1.09116757,-0.37305272,11.01056290,-0.26190442,4.44706869,8.72402287,1.75784445,-1.06318152,-2.77411890,1.37205529,-3.21336150,0.00000000,0.00000000,0.00000000,0,17:22:31.0,0,0
2469,0.00000000,0.00000000,0.00000000,-4.76790714,-2.19522238,-1.76390290,2.84701538,-1.14057851,-1.08686745,-0.34646666,11.01056290,-0.24931070,4.44349909,8.73020172,1.74332547,-1.08995068,-2.76781034,1.37689054,-3.19879222,0.00000000,0.00000000,0.00000000,0,17:22:31.0,0,0
2470,0.00000000,0.00000000,0.00000000,-4.77242517,-2.19461203,-1.77802134,2.79478359,-1.16112208,-1.06760132,-0.42850980,10.98461151,-0.25444314,4.38932514,8.67602825,1.61695457,-1.21420193,-2.76244354,1.33058202,-3.20645666,0.00000000,0.00000000,0.00000000,0,17:22:32.0,0,0
2471,0.00000000,0.00000000,0.00000000,-4.77932930,-2.19904590,-1.76459527,2.85548997,-1.14959025,-1.10241342,-0.32308111,11.08251095,-0.26181045,4.47131014,8.77775002,1.78860116,-1.01835871,-2.76887059,1.40550542,-3.20885468,0.00000000,0.00000000,0.00000000,0,17:22:32.0,0,0
2472,0.00000000,0.00000000,0.00000000,-4.77740145,-2.20042658,-1.74008322,2.88616085,-1.14719951,-1.10995567,-0.28154474,11.09254074,-0.25125507,4.49041796,8.79543209,1.80211008,-1.01901889,-2.77097249,1.42858374,-3.21626878,0.00000000,0.00000000,0.00000000,0,17:22:32.0,0,0
2473,0.00000000,0.00000000,0.00000000,-4.77077293,-2.19650841,-1.74666357,2.87280059,-1.13938475,-1.09845018,-0.35030302,11.06834602,-0.25571311,4.45189285,8.74799347,1.70223987,-1.11384606,-2.76797915,1.40000296,-3.21613860,0.00000000,0.00000000,0.00000000,0,17:22:32.0,0,0
2474,0.00000000,0.00000000,0.00000000,-4.77249575,-2.19118118,-1.73937535,2.96766090,-1.12560153,-1.11230600,-0.25501373,11.07584572,-0.25149101,4.47557497,8.79088306,1.85233879,-0.94504267,-2.76211882,1.46720123,-3.18060923,0.00000000,0.00000000,0.00000000,0,17:22:32.0,0,0
2475,0.00000000,0.00000000,0.00000000,-4.76957655,-2.19847393,-1.71441925,2.98242474,-1.10467100,-1.11938012,-0.18785864,11.12789249,-0.23965883,4.51559639,8.82902145,1.88786697,-0.93713039,-2.76043463,1.48043704,-3.17764115,0.00000000,0.00000000,0.00000000,0,17:22:33.0,0,0
2476,0.00000000,0.00000000,0.00000000,-4.77374220,-2.20162344,-1.73644114,2.96742392,-1.10181355,-1.11443901,-0.23279133,11.07212067,-0.24404916,4.45588970,8.77998734,1.80210090,-1.02707171,-2.76275086,1.44842911,-3.17278790,0.00000000,0.00000000,0.00000000,0,17:22:33.0,0,0
2477,0.00000000,0.00000000,0.00000000,-4.77199221,-2.20358658,-1.72190058,2.94644403,-1.08767462,-1.11113143,-0.12122130,11.14451694,-0.23163882,4.53214216,8.85561562,1.94537103,-0.85378051,-2.76036096,1.51733923,-3.11763144,0.00000000,0.00000000,0.00000000,0,17:22:33.0,0,0
2478,0.00000000,0.00000000,0.00000000,-4.76775932,-2.19737911,-1.70343566,2.96518874,-1.08809471,-1.11328816,-0.05172500,11.21218109,-0.20503759,4.58767366,8.90623856,1.98398328,-0.85436016,-2.75205112,1.54135394,-3.10573196,0.00000000,0.00000000,0.00000000,0,17:22:33.0,0,0
2479,0.00000000,0.00000000,0.00000000,-4.76748419,-2.20173645,-1.71719766,2.91860080,-1.07608771,-1.10922563,-0.10571739,11.15909767,-0.21593881,4.52213812,8.85643387,1.89355111,-0.94880027,-2.74840951,1.50873995,-3.09994364,0.00000000,0.00000000,0.00000000,0,17:22:33.0,0,0
2480,0.00000000,0.00000000,0.00000000,-4.77325249,-2.20694542,-1.70794368,3.00263977,-1.06055140,-1.12948287,0.01023388,11.21164894,-0.20870584,4.59528828,8.92028046,2.05970073,-0.75458723,-2.75219131,1.58295250,-3.04641724,0.00000000,0.00000000,0.00000000,0,17:22:34.0,0,0
2481,0.00000000,0.00000000,0.00000000,-4.76991892,-2.20865345,-1.67414033,3.08336163,-1.01520586,-1.13445389,0.11155599,11.26727962,-0.18039086,4.65013552,8.97158241,2.12619090,-0.70886630,-2.74749470,1.62476444,-3.04522276,0.00000000,0.00000000,0.00000000,0,17:22:34.0,0,0
